post_id,user_id,text,dt,platform,likeCount,new_candidate,new_classification,count
802528725334605,100067324538256,"POLÍTICA O deputado federal Danilo Forte (União Brasil) foi anunciado como o novo coordenador da campanha eleitoral de Capitão Wagner, que concorre à Prefeitura de Fortaleza nas eleições municipais deste ano. O nome do parlamentar foi bem recebido pela equipe de Wagner, que já conta com o ex-deputado estadual Carlos Matos (União) liderando a elaboração do Plano de Governo. O Danilo é um dos maiores nomes da política cearense, foi o deputado federal brasileiro que conseguiu baixar o valor dos combustíveis em todo o país e faz um dos melhores mandatos na Câmara Federal. Tenho grande alegria e imensa honra em contar com a ajuda dele em nossa campanha, comentou Capitão Wagner. #JornalJangadeiro #JJFeed #JJEleições2024.    ",2024-07-22,Facebook,43,Capitão Wagner,Pro-Capitão Wagner,43
802628061991338,100067324538256,"INÍCIO DA CAMPANHA Após participar de convenções em São Paulo e São Bernardo do Campo para oficializar as candidaturas de Guilherme Boulos (PSOL) e Luiz Fernando (PT), respectivamente, o presidente Luiz Inácio Lula da Silva (PT) deve vir ao Ceará para lançar a candidatura de Evandro Leitão à Prefeitura de Fortaleza, pelo Partido dos Trabalhadores (PT). Segundo informações do Jornal O Globo, além da capital cearense, o petista não deve comparecer a outros eventos do tipo, embora a legenda possua postulantes e aliados em outros municípios. A provável vinda de Lula para a convenção de Evandro Leitão, marcada para o último dia do prazo legal, 5 de agosto, reforça a declaração da presidente nacional da sigla, Gleisi Hoffmann, de que Fortaleza é a prioridade do PT para as eleições municipais deste ano. Nós, infelizmente, em 2020, não elegemos nenhum prefeito ou prefeita em nenhuma capital do país. Eu acho que este ano vamos mudar esse quadro. A tendência é que tenhamos uma performance melhor, e, obviamente, Fortaleza é uma das nossas grandes prioridades, destacou durante sua visita à capital neste mês. No entanto, o Partido Democrático Trabalhista (PDT) tenta evitar a presença de Lula na convenção de Fortaleza. Embora as siglas tenham rompido a aliança política no estado, elas ainda mantêm uma relação saudável a nível nacional. A legenda, que busca a reeleição do prefeito José Sarto, vê a aparição de Lula como um golpe. Fontes próximas ao deputado federal e presidente nacional do PDT, André Figueiredo, confirmaram a informação à equipe de jornalismo da Jangadeiro. Ao mesmo tempo, petistas pressionam a presença de Lula na convenção de Evandro Leitão, especialmente após o candidato aparecer em quarto lugar nas intenções de voto nas pesquisas eleitorais. Nos bastidores, acredita-se que Lula pode impulsionar a campanha de Evandro Leitão. #JornalJangadeiro #JJFeed #JJEleições2024.    ",2024-07-22,Facebook,72,Evandro Leitão,Pro-Evandro Leitão,78
523278273698812,100080499307703,"Em Fortaleza, o presidente Lula (PT) deve participar de mais uma convenção partidária para apoiar Evendro Leitão (PT), que aparece empatado com o candidato de Bolsonaro (PL), deputado André Fernandes, e perde para José Sarto (PDT) #BastidoresCNN.    ",2024-07-22,Facebook,127,Evandro Leitão,Pro-Evandro Leitão,137
866288185546343,100064603335771,"O presidente do PL no Ceará, deputado estadual Carmelo Neto, anunciou intervenção para anular a comissão provisória do partido no município de Ipueiras. A direção local do PL pretendia se aliar ao PT na eleição municipal. Carmelo disse que isso não será admitido em nenhum município. Alianças com o PDT, contudo, não sofrem restrição, como é o caso em Juazeiro do Norte. As alianças pelo Ceará são o assunto do Jogo Político episódio #295. O episódio discute também as relações na direita em Fortaleza. O deputado Danilo Forte (União Brasil), escolhido coordenador da campanha de Capitão Wagner (União Brasil), disse que o senador Eduardo Girão (Novo), também pré-candidato a prefeito, tem divida de gratidão com Wagner, que foi determinante para elegê-lo senador em 2018. 💙 Seja membro do canal O POVO no Youtube e ganhe benefícios. VEJA COMO: https://www.youtube.com/channel/UCj-RTZE-V3Q6jleatRR9k2A/join ▶️ Acompanhe as notícias que são destaque do dia no O POVO News de segunda a sexta às 18h, aqui no Youtube do O POVO: https://youtube.com/playlist?list=PLCVTqBt-FMLRX7iNexzBu74qaVvwT1wU9 📰 Confira os destaques do dia e mais informações no portal O POVO: https://www.opovo.com.br REDES SOCIAIS Twitter: https://twitter.com/opovo Facebook: https://www.facebook.com/OPOVO Instagram: https://www.instagram.com/opovoonline/ LinkedIn: https://br.linkedin.com/company/opovoonline CONHEÇA O POVO+ Colunistas, Reportagens, Séries e Documentários em um só multistreaming. Assine o conteúdo premium do O POVO em: https://mais.opovo.com.br/.    ",2024-07-23,Facebook,12,Capitão Wagner,Pro-Capitão Wagner,12
803162818604529,100067324538256,"POLÍTICA A convenção partidária que vai oficializar a candidatura de Evandro Leitão à Prefeitura de Fortaleza tem movimentado os bastidores do Partido dos Trabalhadores (PT) e da base aliada. A presença do presidente Luiz Inácio Lula da Silva (PT) no evento ainda é incerta, mas cresce a pressão para que ele compareça. Petistas enxergam a participação de Lula como indispensável para fortalecer a candidatura de Evandro Leitão, que aparece em quarto lugar nas pesquisas eleitorais sobre intenção de voto. O líder do Governo na Câmara dos Deputados e vice-presidente nacional do PT, José Guimarães, reconhece a importância de Lula na campanha eleitoral de Evandro. O presidente ainda não bateu o martelo. O ministro Camilo Santana e eu estamos trabalhando para trazê-lo, mas evidentemente depende da agenda dele, comentou durante coletiva de imprensa realizada nesta terça-feira (23). Eu penso que tanto Lula quanto Camilo, o governador e eu somos peças importantes para levar o Evandro ao segundo turno, por tudo o que representamos e fizemos pelo Ceará. Estou confiante, declarou. Segundo informações do jornal O Globo, além da convenção de Fortaleza, o presidente provavelmente não vai participar de outros eventos do tipo, embora o PT tenha candidatos e aliados em outros municípios. O Partido Democrático Trabalhista (PDT) tenta evitar a presença de Lula no evento do Evandro. Ainda que as siglas tenham rompido a aliança política no estado, elas ainda mantêm uma relação saudável em nível nacional. Segundo Guimarães, a possível presença do petista não deve causar rompimentos políticos. Isso não pode ser motivo de incompatibilidade com os partidos que apoiam o presidente Lula no Congresso Nacional. Precisamos negociar para evitar rachaduras na nossa base em Brasília Por fim, o político defende que Evandro Leitão tenha uma vice mulher. Se depender de mim, a vice será mulher, mas nós temos aliança com 10 partidos. Por enquanto, eu não posso responder qual partido vai ser vice. O peso da escolha é a necessidade de dialogar com a cidade, afirmou. #JornalJangadeiro #JJFeed #JJEleições2024.    ",2024-07-23,Facebook,36,Evandro Leitão,Pro-Evandro Leitão,37
803267958594015,100067324538256,"VAI CRIAR ZONA LIVRE O pré-candidato à Prefeitura de Fortaleza, André Fernandes (PL), anunciou que pretende extinguir a Zona Azul em Fortaleza se vencer as eleições municipais deste ano. O sistema de estacionamento rotativo tem o objetivo de permitir maior rotatividade do espaço público com tempo de permanência de uma a duas horas. Zona Azul, um local onde você tem que pagar pelo que já é seu, a rua, que é pública. Eu vou extinguir a Zona Azul em Fortaleza e criar a ‘Zona Livre’, para dar rotatividade e ninguém monopolizar essas vagas, mas também para que você não precise pagar nenhum centavo a mais pelo que já é seu, até porque você já paga muito imposto, afirmou o deputado federal em um vídeo publicado nas redes sociais. ENTENDA COMO FUNCIONA A ZONA AZUL Por meio de um aplicativo, é possível adquirir os créditos e controlar todos os processos e gastos. O usuário precisa realizar um cadastro inicial em que deve informar os dados pessoais e a placa do veículo. Após ser cadastrado, é necessário adquirir o Cartão Azul Digital (CAD). O tempo de permanência nas vagas de Zona Azul é de uma ou duas horas, podendo ser prorrogado por igual período. Ainda existe a possibilidade de esse tempo ser de cinco horas, dependendo da área, não havendo prorrogação neste caso. Cada Cartão Azul Digital (CAD) custa R$ 2,00. #JornalJangadeiro #ChamaJangadeiro #ZonaAzul #AndreFernandes #JJFeed #JJEleições2024.    ",2024-07-24,Facebook,324,André Fernandes,Pro-André Fernandes,334
803651148555696,100067324538256,"DEPUTADO É COORDENADOR DA CAMPANHA DO CAPITÃO WAGNER Coordenador da campanha do pré-candidato à Prefeitura de Fortaleza, Capitão Wagner (União Brasil), o deputado federal Danilo Forte (UB) afirmou que a eleição em Fortaleza não pode ser uma disputa de polos – bolsonarismo e lulismo. Em vez disso, defendeu que é preciso focar em resolver os problemas seríssimos da cidade. Eu acho que não pode ser uma disputa de polos. Não é o radicalismo da direita contra a esquerda, do bolsonarismo contra o lulismo. É focar em resolver os problemas de Fortaleza e ter maturidade suficiente para dialogar com a cidade. Fortaleza tem problemas seríssimos, disse Danilo em entrevista à Jangadeiro BandNews 101,7, nesta quarta-feira (24). Desde a última eleição, em que disputou o cargo de govenador do Ceará, Wagner ressalta ter uma candidatura sem apadrinhamento político. Enquanto isso, o pré-candidato André Fernandes (PL) tem o apoio do ex-presidente Jair Bolsonaro, e Evandro Leitão (PT) é apoiado pelo presidente Lula. O deputado defendeu a mínima ou nenhuma interferência de Lula e Bolsonaro nas eleições. Ele criticou o governo federal ao afirmar que tanto o ex quanto o atual presidente têm problemas demais para resolver. Bolsonaro está cuidando do projeto nacional dele. Lula está cuidando do governo do país, que está passando por muita dificuldade com o problema de desajuste fiscal e financeiro. Essa linha de estar aumentando impostos todo dia é prejudicial à sociedade. Então, eu acho que eles têm problemas demais para resolver. Quanto menos interferirem na liberdade do povo fortalezense, melhor. Sobre problemas de Fortaleza, Danilo citou o crescimento da violência; problemas de drenagem e saneamento básico; problemas na educação e desemprego. APOIO NUM 2º TURNO Faz parte dos planos de Danilo atrair pessoas que já estiveram no mesmo projeto político, como o pré-candidato e senador, Eduardo Girão (Novo), quem ele diz ter uma dívida de gratidão a Capitão Wagner. Para um segundo turno, ele também fala na construção de aliança com André Fernandes, que até bom tempo atrás marchava junto. #JornalJangadeiro #EleiçõesFortaleza #DaniloForte #JJFeed #JJEleições2024.    ",2024-07-24,Facebook,27,Capitão Wagner,Pro-Capitão Wagner,28
903495288480574,100064603335771,"Em entrevista ao Debates O POVO, Dra. Silvana ainda reclamou de Carmelo Neto ter dividido paanque com Ciro Gomes e Roberto Pessoa, adversário dela em Maracanaú. #opovo #ceara #eleições2024.  Ela reclamou ainda de Carmelo Neto ter dividido paanque com Ciro Gomes e Roberto Pessoa, adversário dela em Maracanaú. Lideranças participaram do programa Debates do POVO. opovo.com.br. Dra. Silvana diz que Capitão Wagner é de esquerda e seria fraqueza PL retirar candidatura de André Fernandes.",2024-07-24,Facebook,9,Capitão Wagner,Against-Capitão Wagner,9
912770654228595,100064870050781,Confirmação da vinda do presidente mostra Fortaleza como cidade estratégica para o PT na eleição municipal #fortaleza #lula #agenda #evandroleitão #DiáriodoNordeste.  O presidente Lula voltará ao Ceará no próximo dia 2 de agosto para sua quarta visita ao Estado somente neste ano de 2024. diariodonordeste.verdesmares.com.br. Lula volta a Fortaleza em agosto para agenda do governo e convenção de Evandro Leitão - Inácio Aguiar - Diário do Nordeste.,2024-07-24,Facebook,59,Evandro Leitão,Pro-Evandro Leitão,64
903645075132262,100064603335771,"O novo bloco interno do PT surge após a petista ser derrotada por Evandro Leitão na disputa interna para definir a candidatura da sigla à Prefeitura de Fortaleza. #opovo #Eleições2024opovo.  O novo bloco interno do PT surge após a petista ser derrotada por Evandro Leitão na disputa interna para definir a candidatura da sigla à Prefeitura de Fortaleza. opovo.com.br. A uma semana da convenção de Evandro, Luizianne lança manifesto do Campo de Esquerda.",2024-07-24,Facebook,23,Evandro Leitão,Against-Evandro Leitão,26
804352685152209,100067324538256,"E DISPENSOU LULA O prefeito de Fortaleza e pré-candidato à reeleição, José Sarto (PDT), criticou seu adversário Evandro Leitão (PT) por infidelidade política e declarou que aceitará o apoio de quem quer que seja caso dispute o segundo turno das eleições municipais deste ano. Evandro era deputado estadual pelo PDT, mas foi contra a convenção que definiu Roberto Cláudio como candidato ao Governo do Ceará. Evandro apoiou abertamente outro partido. Se isso não configura infidelidade política, então o que é ser infiel?, comentou ao participar de uma sabatina realizada pelos jornais UOL e Folha de São Paulo. Antes de se filiar ao Partido dos Trabalhadores (PT), em dezembro de 2023, Evandro Leitão era membro do Partido Democrático Trabalhista (PDT). Embora membros do PDT tenham articulado internamente para impedir a vinda do presidente Luiz Inácio Lula da Silva (PT) à convenção partidária que vai oficializar a candidatura de Evandro Leitão, Sarto dispensou a presença do petista em seu palanque no primeiro turno. O PT tem um candidato, eu respeito. O presidente deve estar onde quiser. Lula tem um pré-candidato em seu partido e deve defendê-lo, comentou. Quando questionado sobre a possibilidade de chegar ao o segundo turno, o prefeito mudou o discurso. No segundo turno, eu vou conversar com quem for preciso para que possamos continuar o processo de mudança que estamos promovendo e avançar ainda mais. Vou aceitar o apoio de quem quer que seja, declarou. Até o momento, a coligação não definiu quem será o vice-candidato de Sarto. Estamos conversando com a base que compõe a aliança com o PDT, composta por nove partidos. Em dois dias, concluiremos. São conversas diárias com os partidos. Não está definido se será uma mulher ou um homem. O partido está em aberto, mas há um indicativo forte de que será alguém com um histórico de aliança com o PDT: PSDB e Cidadania têm sido parceiros fortes no projeto para Fortaleza, afirmou. (Vídeo: Reprodução/UOL) #JornalJangadeiro #JJReels #JJEleições2024.    ",2024-07-25,Facebook,15,Evandro Leitão,Against-Evandro Leitão,15
904015898428513,100064603335771,A última vez que o presidente esteve no Ceará foi no fim de junho. Esta será a quarta visita ao Estado em 2024. Leia mais; #opovo #lula #ceara #evandroleitao #eleições2024.  O presidente participará de ato do Ministério da Educação e aliados nutrem a expectativa de que esteja na convenção para alavancar o pré-candidato petista na capital cearense. mais.opovo.com.br. Lula visitará o Ceará no dia 2 de agosto e é aguardado na convenção de Evandro Leitão.,2024-07-25,Facebook,29,Evandro Leitão,Pro-Evandro Leitão,32
931614542346166,100064928850473,"A informação foi compartilhada por meio de vídeo publicado nas redes sociais.  O presidente estadual do PP no Ceará, AJ Albuquerque, anunciou a adesão à pré-candidatura de Evandro Leitão à Prefeitura de Fortaleza. A informação foi compartilhada por meio de vídeo publicado nas redes sociais, nesta quinta-feira (25). Vamos juntos, Partido Progressista junto com a sua b... cn7.com.br. ",2024-07-25,Facebook,4,Evandro Leitão,Pro-Evandro Leitão,5
913620924143568,100064870050781,"O anúncio encerra as possibilidades do deputado Célio Studart e outros nomes do partido concorrerem à Prefeitura de Fortaleza #PSD #eleições #prefeitura #céliostudart #DiáriodoNordeste.  O PSD Ceará decidiu, nesta quinta-feira (25), não lançar candidatura própria à Prefeitura de Fortaleza e apoiar a chapa do PT, representada pelo deputado estadual Evandro Leitão, na disputa. A definição, segundo a legenda, ocorreu em consenso, 'ap. diariodonordeste.verdesmares.com.br. PSD encerra impasse e decide não lançar candidatura própria em Fortaleza - PontoPoder - Diário do Nordeste.",2024-07-25,Facebook,17,Evandro Leitão,Pro-Evandro Leitão,19
804367558484055,100067324538256,"ENTENDA O PSD soltou nota oficial na tarde desta quinta-feira (25( confirmando que não lançará nome próprio para a disputa majoritária de Fortaleza. Com a decisão, o partido está mais perto de indicar o nome do vice na chapa do petista Evandro Leitão, apoiado por um grande arco de alianças. Apesar de já vir negociando apoio a Evandro, o nome do deputado Célio Studart (PSD) ainda aparecia como possível candidato. Segundo a nota assinada pelo presidente estadual do PSD, Domingos Filho, a decisão foi consensual e tomada após reuniões internas do partido, levando em conta que o PSD integra o bloco de aliança do governo do Estado, razão pela qual apoiará o pré-candidato Evandro Leitão. O anúncio do PSD precede a possível indicação do candidato a vice e a dois dias da convenção do partido que deve homologar a aliança com o PT. O nome mais cotado para a vaga é o de Gabriella Aguiar, deputada estadual em primeiro mandato, e filha de Domingos Filho. #JornalJangadeiro #JJFeed #JJEleições2024.    ",2024-07-25,Facebook,28,Evandro Leitão,Pro-Evandro Leitão,28
904313241732112,100064603335771,"Pré-candidato à reeleição, o prefeito de Fortaleza, José Sarto (PDT), voltou a acusar governos do PT de conivência com a expansão de facções criminosas para o Ceará. Leia coluna Vertical assinada pelo jornalista Carlos Mazza no O POVO+. #opovomais #Eleições2024opovo.  Quando não tem chacina, tem tentativa de chacina, disse prefeito durante sabatina do grupo UOL/Folha. mais.opovo.com.br. Sarto: Governo do PT está sendo conhecido como governo das chacinas.",2024-07-25,Facebook,42,José Sarto,Against-José Sarto,44
785472093793604,100069924624778,"Aqui não se libera nenhum recurso se o prefeito ou prefeita não rezarem pela cartilha do governador do PT, disse o atual prefeito e pré-candidato à Prefeitura de Fortaleza José Sarto (PDT) durante sabatina promovida por Folha e UOL. Na sexta-feira (26), às 14h, será a vez do ex-deputado federal Capitão Wagner (União Brasil). 📲 Leia mais na #Folha: https://mla.bs/0342c872 🎦 TV Folha.    ",2024-07-25,Facebook,8,José Sarto,Against-José Sarto,8
785464743794339,100069924624778,"Em sabatina à Folha e UOL, o pré-candidato a prefeito de Fortaleza José Sarto (PDT) tentou explicar o aumento da criminalidade, apesar dos índices positivos da educação estadual e municipal. Segundo o pré-candidato, a facção de São Paulo PCC encontrou no estado do Ceará e na capital um ambiente propício para suas atividades. 📲Leia mais na #Folha: https://mla.bs/4f6a004f 🎦 TV Folha.    ",2024-07-25,Facebook,3,José Sarto,Against-José Sarto,3
909140217927282,100064939351944,"Pré-candidato do PDT em Fortaleza critica PT: 'Ceará revisita coronelismo'.  O prefeito de Fortaleza e pré-candidato à reeleição, José Sarto (PDT) fez fortes críticas ao presidente Lula e ao governador Elmano de Freitas (PT) e afirmou que o Ceará está de volta ao coronelismo. Ele participou nesta quinta-feira (25) de sabatina p. noticias.uol.com.br. Pré-candidato do PDT em Fortaleza critica PT: 'Ceará revisita coronelismo'.",2024-07-25,Facebook,12,José Sarto,Against-José Sarto,13
887879993367883,100064376721819,"Pré-candidato do PDT em Fortaleza critica PT: 'Ceará revisita coronelismo'.  O prefeito de Fortaleza e pré-candidato à reeleição, José Sarto (PDT) fez fortes críticas ao presidente Lula e ao governador Elmano de Freitas (PT) e afirmou que o Ceará está de volta ao coronelismo. Ele participou nesta quinta-feira (25) de sabatina p. noticias.uol.com.br. Pré-candidato do PDT em Fortaleza critica PT: 'Ceará revisita coronelismo'.",2024-07-25,Facebook,28,José Sarto,Against-José Sarto,32
804961731757971,100067324538256,"E FALOU SOBRE CONTRADIÇÕES DOS BOLSONARISTAS O pré-candidato à Prefeitura de Fortaleza, ex-deputado federal Capitão Wagner (União Brasil), reforçou o posicionamento político de centro-direita e criticou pautas consideradas progressistas. Eu sou cristão e digo: defendo a família e sou contra o aborto, a legalização das drogas e qualquer pauta que seja anticristã. Por conta disso, a própria população me coloca no campo de centro-direita e tenho muita tranquilidade com isso, disse em sabatina dos jornais UOL e Folha de São Paulo, nesta sexta-feira (26). Nas eleições anteriores, Capitão Wagner era o único nome da direita. Já neste ano, deve disputar o voto dos eleitores bolsonaristas com outros pré-candidatos de direita, como André Fernandes (PL) e Eduardo Girão (NOVO); cenário que - segundo ele - não deve prejudicá-lo. Tenho a minha forma de fazer política. Fui o vereador mais votado da história de Fortaleza em 2012 e o deputado estadual mais votado do Ceará em 2014, antes do fenômeno do bolsonarismo. Tenho serviço prestado que me credibiliza a ter uma votação expressiva. Wagner criticou a incoerência e contradição dos apoiadores do ex-presidente Jair Bolsonaro (PL), que reclamavam da falta de receptividade do então governador Camilo Santana (PT) durante as visitas de Bolsonaro ao Ceará e, agora, desaprovam o governador de São Paulo, Tarcisio de Freitas (Republicanos), por receber o presidente Luiz Inácio Lula da Silva (PT). Essa incoerência e contradição me afastam um pouco do bolsonarismo. Não sou de defender o indefensável. Não sou obrigado a fazer política da forma como as pessoas que estão do lado do Bolsonaro querem fazer. Perguntado se receberia Lula na capital cearense, caso seja eleito prefeito, Wagner disparou: Se for preciso, eu vou a Brasília procurar o presidente para pedir ajuda para Fortaleza. Eu vou ser prefeito do eleitor da esquerda, centro e direita. Por fim, o pré-candidato não descartou a possibilidade de aceitar o apoio do prefeito José Sarto (PDT) em um eventual segundo turno, caso o pedetista não esteja concorrendo, e elogiou a gestão da ex-prefeita Luizianne Lins (PT). #JornalJangadeiro #JJReels #JJEleições2024.    ",2024-07-26,Facebook,53,Capitão Wagner,Pro-Capitão Wagner,56
786087430398737,100069924624778,"No Pinga Fogo, momento final da sabatina promovida por Folha e UOL, o pré-candidato deve dizer seu posicionamento sobre temas polêmicos do debate público Pré-candidato à Prefeitura de Fortaleza e ex-deputado federal, Capitão Wagner (União Brasil) afirmou ser a favor das cotas raciais e do subsídio na tarifa de ônibus. O candidato disse também que é contra o porte de armas, a PEC das praias, a liberação do aborto, a taxa do lixo e as câmeras em fardas da guarda municipal. 📲Leia mais na #Folha: https://mla.bs/50d5ee61 🎦 TV Folha.    ",2024-07-26,Facebook,5,Capitão Wagner,Pro-Capitão Wagner,6
888519639970585,100064376721819,"'Incoerência me afasta da extrema direita', diz pré-candidato em Fortaleza.  Apoiado pelo ex-presidente Jair Bolsonaro (PL) no passado, o pré-candidato do União Brasil à Prefeitura de Fortaleza, Capitão Wagner, criticou o que chamou de incoerência da extrema-direita. Ele participou nesta sexta-feira (26) de sabatina. noticias.uol.com.br. 'Incoerência me afasta da extrema direita', diz pré-candidato em Fortaleza.",2024-07-26,Facebook,133,Capitão Wagner,Against-Capitão Wagner,140
909854581189179,100064939351944,"'Incoerência me afasta da extrema direita', diz pré-candidato em Fortaleza.  Apoiado pelo ex-presidente Jair Bolsonaro (PL) no passado, o pré-candidato do União Brasil à Prefeitura de Fortaleza, Capitão Wagner, criticou o que chamou de incoerência da extrema-direita. Ele participou nesta sexta-feira (26) de sabatina. noticias.uol.com.br. 'Incoerência me afasta da extrema direita', diz pré-candidato em Fortaleza.",2024-07-26,Facebook,32,Capitão Wagner,Against-Capitão Wagner,32
786073037066843,100069924624778,"O ex-deputado federal Capitão Wagner (União Brasil), pré-candidato à Prefeitura de Fortaleza, prometeu durante a sabatina promovida por Folha e UOL colocar câmeras de vigilância em todos os ônibus da cidade se for eleito. Ele diz que o objetivo é monitorar possíveis crimes, como situações de assédio sexual, mas também fiscalizar a atuação das empresas de transporte público. 📲 Leia mais na #Folha: https://mla.bs/8620d58c 🎦 TV Folha.    ",2024-07-26,Facebook,5,Capitão Wagner,Pro-Capitão Wagner,5
10061948481813,100063723836837,"O presidente Luiz Inácio Lula da Silva (PT) participará da convenção partidária do pré-candidato da Federação Brasil da Esperança PT, PC do B, PV a prefeito de Fortaleza, Evandro Leitão, no próximo sábado (3/8). A informação foi confirmada pelo líder do governo Lula, deputado federal José Guimarães (PT-CE). De acordo com parlamentares próximos a Evandro Leitão, o evento deve se realizar no Centro de Formação Olímpica (CFO), no bairro Castelão, a partir das 9h. Lula definiu a capital cearense como uma das prioridades do PT nas eleições municipais deste ano. 👉Para saber mais e ler notícia completa, click no link disponível na bio do nosso perfil no instagram ou assista os stories. CN Ceará Notícias POLÍTICA Lula participará da Convenção da Federação Brasil da Esperança que vai oficializar o nome de Evandro Leitão como pré-candidato a prefeito de Fortaleza.   ",2024-07-26,Facebook,4,Evandro Leitão,Pro-Evandro Leitão,5
1051723323625331,100063630206378,"PRESIDENTE LULA CONFIRMA PRESENÇA NA CONVENÇÃO DO CANDIDATO EVANDRO LEITÃO, NO SÁBADO,03. A confirmação de Lula ocorreu hoje, após uma reunião no Planalto, com governador Elmano, ministro Camilo e o líder José Guimarães.    ",2024-07-26,Facebook,9,Evandro Leitão,Pro-Evandro Leitão,9
804466791807465,100067324538256,"QUARTA VISITA AO ESTADO O presidente Lula (PT) confirmou uma nova visita ao Ceará no dia 2 de agosto, uma sexta-feira. Essa é quarta vez que vem ao estado desde o início do mandato. Ele vai participar de um evento organizado pelo Ministério da Educação para ampliação do Programa Pé-de-Meia. A vinda do chefe do Executivo também é aguardada na convenção partidária do pré-candidato Evandro Leitão (PT), que acontece naquele fim de semana. A presença do presidente, no entanto, ainda não foi confirmada pela equipe de Leitão. Reunião em Brasília hoje com nosso presidente Lula, que confirmou a ida ao Ceará na próxima sexta-feira, para anúncios de grande importância para nosso estado e para o Brasil, escreveu o governador Elmano de Freitas (PT) nas redes sociais. O evento de ampliação do programa Pé-de-Meia acontece no Centro de Eventos a partir das 15h e deve reunir o governador Elmano, além do ministro da Educação, Camilo Santana (PT). Lula também vai visitar o Porto do Pecém, onde irá sancionar a Lei do Hidrogênio Verde e o Projeto de Lei que garante o financiamento da Transnordestina. (Foto: Reprodução/ Elmano de Freitas/ Instagram) #JornalJangadeiro #ChamaJangadeiro #Lula #Evandro #PT #JJFeed #JJEleições2024. ‎'‎4a زل 2024 ELEIÇÕES Lula confirma visita αο Cearán no dia 2 de agosto e é aguardado na convenção de Evandro Leitao‎'‎.   ",2024-07-26,Facebook,83,Evandro Leitão,Pro-Evandro Leitão,98
804486991805445,100067324538256,"PARCERIA PARA FORTALEZA O pré-candidato à Prefeitura de Fortaleza, Evandro Leitão (PT), publicou um vídeo nas redes sociais ao lado do deputado federal AJ Albuquerque (PP), presidente do Partido Progressistas no Ceará, em que o deputado declara apoio à pré-candidatura do petista. Nesta quinta-feira (25), AJ destituiu o então presidente do PP em Fortaleza, o deputado estadual licenciado Zezinho Albuquerque, que é pai do parlamentar. A ação busca fortalecer acordos políticos na capital antes das convenções partidárias, com Raphael Jespersen de Athayde nomeado para substituir Zezinho. Vamos juntos. Partido Progressistas, junto com a sua brilhante administração [se referindo a Evandro] que vem pela frente, disse AJ. Embora o PP apoie o governador Elmano de Freitas e a candidatura de Evandro Leitão (PT) à prefeitura, Zezinho estava liderando as negociações. AJ justificou a substituição, afirmando que ocorreu dentro dos prazos regulamentares para a eleição da executiva municipal. No vídeo publicado nas redes sociais, Evandro elogia a parceria entre os partidos. Fechamos uma parceria para Fortaleza, para transformar a cidade. Onde a nossa pré-candidatura, juntamente com o arco de alianças, vamos transformar essa cidade com o diálogo e com a construção de um projeto onde possamos levar investimentos para toda a Fortaleza, afirmou o deputado estadual. O político ainda escreveu que, na conversa, também discutiram sobre os projetos que planejam implementar na capital, se eleito. Por meio do diálogo e com investimentos em todos os bairros pontuou Evandro. (Vídeo: Reprodução/ Evandro Leitão/ Instagram) #JornalJangadeiro #ChamaJangadeiro #Evandro #AJAlbuquerque #JJReels #JJEleições2024.    ",2024-07-26,Facebook,21,Evandro Leitão,Pro-Evandro Leitão,21
914135510758776,100064870050781,"O presidente já confirmou que virá para a convenção de Evandro; aliados de André Fernandes esperam vinda de Bolsonaro #lula #bolsonaro #ceará #DiáriodoNordeste.  A reta final das convenções partidárias em Fortaleza ainda está marcada por indefinições nas principais candidaturas, como a ausência de anúncio dos candidatos a vice e das coligações formais. E. diariodonordeste.verdesmares.com.br. Reta final das convenções pode ter Lula e Bolsonaro e elevar Fortaleza ao centro do debate nacional - Inácio Aguiar - Diário do Nordeste.",2024-07-26,Facebook,44,Evandro Leitão,Pro-Evandro Leitão,50
8059765140750477,2974511652609210,"De que profundeza surgiu isso prá vim atacar o PT??? Sarto (PDT) defende alianças com direita, chama Fortaleza de cidade rebelde e critica PT Em sabatina Folha/UOL, prefeito do PDT, que tenta reeleição apoiado por Ciro Gomes, disse que governador Elmano de Freitas (PT) tem forma medieval de governar.    ",2024-07-26,Facebook,3,José Sarto,Against-José Sarto,6
90279629188798,100064728517090,"O pior inimigo de uma gestão pública é o que a gente chama aqui no Ceará de babão, aquele que diz que está tudo certo e não tem coragem de dizer o que está equivocado, declarou José Sarto (PDT) em sabatina. #OAntagonista.  O pior inimigo de uma gestão pública é o que a gente chama aqui no Ceará de babão, disse José Sarto referindo-se ao governo Lula. oantagonista.com.br. Prefeito de Fortaleza (PDT) diz que Lula está cercado de babões.",2024-07-26,Facebook,84,José Sarto,Against-José Sarto,95
